time,vehicles,speed,traffic
16:21:39,4,SLOW,LOW
16:21:39,6,SLOW,MEDIUM
16:21:39,6,SLOW,MEDIUM
16:21:39,6,SLOW,MEDIUM
16:21:39,5,SLOW,MEDIUM
16:21:39,5,SLOW,MEDIUM
16:21:39,3,SLOW,LOW
16:21:40,4,SLOW,LOW
16:21:40,4,SLOW,LOW
16:21:40,4,SLOW,LOW
16:21:40,4,SLOW,LOW
16:21:40,4,SLOW,LOW
16:21:40,6,SLOW,MEDIUM
16:21:40,4,SLOW,LOW
16:21:40,5,SLOW,MEDIUM
16:21:41,5,FAST,MEDIUM
16:21:41,5,SLOW,MEDIUM
16:21:41,4,SLOW,LOW
16:21:41,5,SLOW,MEDIUM
16:21:41,6,SLOW,MEDIUM
16:21:41,5,SLOW,MEDIUM
16:21:41,5,SLOW,MEDIUM
16:21:41,5,SLOW,MEDIUM
16:21:41,5,SLOW,MEDIUM
16:21:42,4,SLOW,LOW
16:21:42,5,SLOW,MEDIUM
16:21:42,5,SLOW,MEDIUM
16:21:42,5,SLOW,MEDIUM
16:21:42,4,SLOW,LOW
16:21:42,4,FAST,LOW
16:21:42,3,SLOW,LOW
16:21:42,3,SLOW,LOW
16:21:42,4,SLOW,LOW
16:21:43,3,SLOW,LOW
16:21:43,4,SLOW,LOW
16:21:43,4,FAST,LOW
16:21:43,3,SLOW,LOW
16:21:43,4,SLOW,LOW
16:21:43,3,SLOW,LOW
16:21:43,4,SLOW,LOW
16:21:43,4,SLOW,LOW
16:21:44,3,SLOW,LOW
16:21:44,4,SLOW,LOW
16:21:44,3,SLOW,LOW
16:21:44,3,SLOW,LOW
16:21:44,2,SLOW,LOW
16:21:44,3,SLOW,LOW
16:21:44,3,SLOW,LOW
16:21:44,3,SLOW,LOW
16:21:44,2,SLOW,LOW
16:21:45,3,SLOW,LOW
16:21:45,2,SLOW,LOW
16:21:45,2,SLOW,LOW
16:21:45,2,SLOW,LOW
16:21:45,2,SLOW,LOW
16:21:45,2,SLOW,LOW
16:21:45,3,SLOW,LOW
16:21:45,3,SLOW,LOW
16:21:46,2,SLOW,LOW
16:21:46,2,SLOW,LOW
16:21:46,2,SLOW,LOW
16:21:46,2,SLOW,LOW
16:21:46,3,SLOW,LOW
16:21:46,3,SLOW,LOW
16:21:46,2,SLOW,LOW
16:21:46,2,SLOW,LOW
16:21:46,2,SLOW,LOW
16:21:47,2,SLOW,LOW
16:21:47,2,SLOW,LOW
16:21:47,3,SLOW,LOW
16:21:47,2,SLOW,LOW
16:21:47,3,SLOW,LOW
16:21:47,3,SLOW,LOW
16:21:47,2,SLOW,LOW
16:21:47,2,SLOW,LOW
16:21:47,2,SLOW,LOW
16:21:48,2,SLOW,LOW
16:21:48,2,SLOW,LOW
16:21:48,2,SLOW,LOW
16:21:48,2,SLOW,LOW
16:21:48,2,SLOW,LOW
16:21:48,4,SLOW,LOW
16:21:48,2,SLOW,LOW
16:21:48,2,SLOW,LOW
16:21:49,2,SLOW,LOW
16:21:49,3,SLOW,LOW
16:21:49,2,SLOW,LOW
16:21:49,2,SLOW,LOW
16:21:49,2,SLOW,LOW
16:21:49,2,SLOW,LOW
16:21:49,3,SLOW,LOW
16:21:49,2,SLOW,LOW
16:21:49,2,SLOW,LOW
16:21:50,2,SLOW,LOW
16:21:50,2,SLOW,LOW
16:21:50,2,SLOW,LOW
16:21:50,2,SLOW,LOW
16:21:50,2,SLOW,LOW
16:21:50,2,SLOW,LOW
16:21:50,2,SLOW,LOW
16:21:50,2,SLOW,LOW
16:21:51,2,SLOW,LOW
16:21:51,2,SLOW,LOW
16:21:51,2,SLOW,LOW
16:21:51,3,SLOW,LOW
16:21:51,3,SLOW,LOW
16:21:51,2,SLOW,LOW
16:21:51,2,SLOW,LOW
16:21:51,2,SLOW,LOW
16:21:51,2,SLOW,LOW
16:21:52,3,SLOW,LOW
16:21:52,3,SLOW,LOW
16:21:52,3,SLOW,LOW
16:21:52,3,SLOW,LOW
16:21:52,2,SLOW,LOW
16:21:52,3,SLOW,LOW
16:21:52,3,SLOW,LOW
16:21:52,3,SLOW,LOW
16:21:52,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:53,3,SLOW,LOW
16:21:54,3,SLOW,LOW
16:21:54,3,SLOW,LOW
16:21:54,3,SLOW,LOW
16:21:54,3,SLOW,LOW
16:21:54,3,SLOW,LOW
16:21:54,2,SLOW,LOW
16:21:54,3,SLOW,LOW
16:21:54,2,SLOW,LOW
16:21:55,3,SLOW,LOW
16:21:55,3,SLOW,LOW
16:21:55,3,SLOW,LOW
16:21:55,2,SLOW,LOW
16:21:55,2,SLOW,LOW
16:21:55,3,SLOW,LOW
16:21:55,2,SLOW,LOW
16:21:55,2,SLOW,LOW
16:21:55,2,SLOW,LOW
16:21:56,2,SLOW,LOW
16:21:56,2,SLOW,LOW
16:21:56,3,SLOW,LOW
16:21:56,3,FAST,LOW
16:21:56,3,SLOW,LOW
16:21:56,4,SLOW,LOW
16:21:56,6,SLOW,MEDIUM
16:21:56,6,MEDIUM,MEDIUM
16:21:57,5,SLOW,MEDIUM
16:21:57,7,SLOW,MEDIUM
16:21:57,6,SLOW,MEDIUM
16:21:57,6,MEDIUM,MEDIUM
16:21:57,6,MEDIUM,MEDIUM
16:21:57,6,FAST,MEDIUM
16:21:57,4,SLOW,LOW
16:21:57,5,SLOW,MEDIUM
16:21:58,7,SLOW,MEDIUM
16:21:58,6,SLOW,MEDIUM
16:21:58,7,SLOW,MEDIUM
16:21:58,7,FAST,MEDIUM
16:21:58,7,FAST,MEDIUM
16:21:58,8,SLOW,MEDIUM
16:21:58,8,FAST,MEDIUM
16:21:58,6,SLOW,MEDIUM
16:21:59,6,FAST,MEDIUM
16:21:59,6,MEDIUM,MEDIUM
16:21:59,6,MEDIUM,MEDIUM
16:21:59,6,MEDIUM,MEDIUM
16:21:59,6,MEDIUM,MEDIUM
16:21:59,4,SLOW,LOW
16:21:59,5,SLOW,MEDIUM
16:21:59,4,SLOW,LOW
16:21:59,5,SLOW,MEDIUM
16:22:00,5,FAST,MEDIUM
16:22:00,6,SLOW,MEDIUM
16:22:00,4,SLOW,LOW
16:22:00,5,SLOW,MEDIUM
16:22:00,6,SLOW,MEDIUM
16:22:00,6,FAST,MEDIUM
16:22:00,5,SLOW,MEDIUM
16:22:01,8,SLOW,MEDIUM
16:22:01,7,SLOW,MEDIUM
16:22:01,7,MEDIUM,MEDIUM
16:22:01,5,SLOW,MEDIUM
16:22:01,6,SLOW,MEDIUM
16:22:01,5,SLOW,MEDIUM
16:22:01,4,SLOW,LOW
16:22:01,4,FAST,LOW
16:22:01,6,SLOW,MEDIUM
16:22:02,5,SLOW,MEDIUM
16:22:02,4,SLOW,LOW
16:22:02,6,SLOW,MEDIUM
16:22:02,6,FAST,MEDIUM
16:22:02,5,SLOW,MEDIUM
16:22:02,5,SLOW,MEDIUM
16:22:02,7,SLOW,MEDIUM
16:22:02,7,FAST,MEDIUM
16:22:02,7,FAST,MEDIUM
16:22:03,5,SLOW,MEDIUM
16:22:03,6,SLOW,MEDIUM
16:22:03,6,FAST,MEDIUM
16:22:03,6,FAST,MEDIUM
16:22:03,6,MEDIUM,MEDIUM
16:22:03,6,MEDIUM,MEDIUM
16:22:03,4,SLOW,LOW
16:22:03,5,SLOW,MEDIUM
16:22:04,5,MEDIUM,MEDIUM
16:22:04,4,SLOW,LOW
16:22:04,4,SLOW,LOW
16:22:04,4,SLOW,LOW
16:22:04,6,SLOW,MEDIUM
16:22:04,5,SLOW,MEDIUM
16:22:04,6,SLOW,MEDIUM
16:22:04,6,SLOW,MEDIUM
16:22:04,7,SLOW,MEDIUM
16:22:05,6,SLOW,MEDIUM
16:22:05,6,SLOW,MEDIUM
16:22:05,6,SLOW,MEDIUM
16:22:05,7,SLOW,MEDIUM
16:22:05,7,MEDIUM,MEDIUM
16:22:05,5,SLOW,MEDIUM
16:22:05,5,SLOW,MEDIUM
16:22:05,5,SLOW,MEDIUM
16:22:06,5,SLOW,MEDIUM
16:22:06,5,SLOW,MEDIUM
16:22:06,6,SLOW,MEDIUM
16:22:06,5,SLOW,MEDIUM
16:22:06,5,FAST,MEDIUM
16:22:06,4,SLOW,LOW
16:22:06,5,SLOW,MEDIUM
16:22:06,6,SLOW,MEDIUM
16:22:07,4,SLOW,LOW
16:22:07,0,SLOW,LOW
16:22:07,2,SLOW,LOW
16:22:07,1,SLOW,LOW
16:22:07,1,SLOW,LOW
16:22:07,1,SLOW,LOW
16:22:07,2,SLOW,LOW
16:22:07,3,SLOW,LOW
16:22:07,2,SLOW,LOW
16:22:08,2,SLOW,LOW
16:22:08,2,SLOW,LOW
16:22:08,2,SLOW,LOW
16:22:08,2,SLOW,LOW
16:22:08,3,SLOW,LOW
16:22:08,3,SLOW,LOW
16:22:08,3,SLOW,LOW
16:22:08,4,SLOW,LOW
16:22:08,3,SLOW,LOW
16:22:09,4,SLOW,LOW
16:22:09,4,SLOW,LOW
16:22:09,4,FAST,LOW
16:22:09,5,SLOW,MEDIUM
16:22:09,5,MEDIUM,MEDIUM
16:22:09,5,MEDIUM,MEDIUM
16:22:09,5,MEDIUM,MEDIUM
16:22:09,5,MEDIUM,MEDIUM
16:22:10,5,MEDIUM,MEDIUM
16:22:10,4,SLOW,LOW
16:22:10,5,SLOW,MEDIUM
16:22:10,5,MEDIUM,MEDIUM
16:22:10,5,MEDIUM,MEDIUM
16:22:10,5,MEDIUM,MEDIUM
16:22:10,5,MEDIUM,MEDIUM
16:22:10,5,SLOW,MEDIUM
16:22:10,5,MEDIUM,MEDIUM
16:22:11,5,SLOW,MEDIUM
16:22:11,4,SLOW,LOW
16:22:11,5,SLOW,MEDIUM
16:22:11,5,MEDIUM,MEDIUM
16:22:11,5,SLOW,MEDIUM
16:22:11,5,SLOW,MEDIUM
16:22:11,5,SLOW,MEDIUM
16:22:11,5,SLOW,MEDIUM
16:22:11,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:12,5,SLOW,MEDIUM
16:22:13,5,SLOW,MEDIUM
16:22:13,5,SLOW,MEDIUM
16:22:13,5,SLOW,MEDIUM
16:22:13,5,SLOW,MEDIUM
16:22:13,5,SLOW,MEDIUM
16:22:13,5,SLOW,MEDIUM
16:22:13,5,SLOW,MEDIUM
16:22:13,6,SLOW,MEDIUM
16:22:14,6,SLOW,MEDIUM
16:22:14,6,SLOW,MEDIUM
16:22:14,6,SLOW,MEDIUM
16:22:14,6,SLOW,MEDIUM
16:22:14,5,SLOW,MEDIUM
16:22:14,5,SLOW,MEDIUM
16:22:14,6,SLOW,MEDIUM
16:22:14,6,SLOW,MEDIUM
16:22:14,5,SLOW,MEDIUM
16:22:15,5,SLOW,MEDIUM
16:22:15,5,SLOW,MEDIUM
16:22:15,6,SLOW,MEDIUM
16:22:15,6,SLOW,MEDIUM
16:22:15,6,SLOW,MEDIUM
16:22:15,5,SLOW,MEDIUM
16:22:15,5,SLOW,MEDIUM
16:22:15,5,SLOW,MEDIUM
16:22:15,5,SLOW,MEDIUM
16:22:16,5,SLOW,MEDIUM
16:22:16,5,SLOW,MEDIUM
16:22:16,5,FAST,MEDIUM
16:22:16,5,SLOW,MEDIUM
16:22:16,5,SLOW,MEDIUM
16:22:16,5,SLOW,MEDIUM
16:22:16,5,SLOW,MEDIUM
16:22:16,5,SLOW,MEDIUM
16:22:16,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:17,5,SLOW,MEDIUM
16:22:18,5,SLOW,MEDIUM
16:22:18,5,SLOW,MEDIUM
16:22:18,5,SLOW,MEDIUM
16:22:18,5,SLOW,MEDIUM
16:22:18,5,SLOW,MEDIUM
16:22:18,5,SLOW,MEDIUM
16:22:18,5,SLOW,MEDIUM
16:22:18,7,SLOW,MEDIUM
16:22:18,6,SLOW,MEDIUM
16:22:19,7,SLOW,MEDIUM
16:22:19,6,SLOW,MEDIUM
16:22:19,7,SLOW,MEDIUM
16:22:19,6,SLOW,MEDIUM
16:22:19,5,SLOW,MEDIUM
16:22:19,5,SLOW,MEDIUM
16:22:19,6,SLOW,MEDIUM
16:22:19,6,FAST,MEDIUM
16:22:19,5,SLOW,MEDIUM
16:22:20,4,SLOW,LOW
16:22:20,5,SLOW,MEDIUM
16:22:20,5,SLOW,MEDIUM
16:22:20,5,FAST,MEDIUM
16:22:20,6,SLOW,MEDIUM
16:22:20,5,SLOW,MEDIUM
16:22:20,5,SLOW,MEDIUM
16:22:20,5,SLOW,MEDIUM
16:22:21,5,SLOW,MEDIUM
16:22:21,6,SLOW,MEDIUM
16:22:21,5,SLOW,MEDIUM
16:22:21,6,SLOW,MEDIUM
16:22:21,7,SLOW,MEDIUM
16:22:21,7,FAST,MEDIUM
16:22:21,8,SLOW,MEDIUM
16:22:21,7,SLOW,MEDIUM
16:22:21,6,SLOW,MEDIUM
16:22:22,6,FAST,MEDIUM
16:22:22,7,SLOW,MEDIUM
16:22:22,7,FAST,MEDIUM
16:22:22,5,SLOW,MEDIUM
16:22:22,7,SLOW,MEDIUM
16:22:22,8,SLOW,MEDIUM
16:22:22,7,SLOW,MEDIUM
16:22:22,7,FAST,MEDIUM
16:22:22,6,SLOW,MEDIUM
16:22:23,8,SLOW,MEDIUM
16:22:23,7,SLOW,MEDIUM
16:22:23,8,SLOW,MEDIUM
16:22:23,9,SLOW,MEDIUM
16:22:23,6,SLOW,MEDIUM
16:22:23,6,SLOW,MEDIUM
16:22:23,6,SLOW,MEDIUM
16:22:23,7,SLOW,MEDIUM
16:22:23,6,SLOW,MEDIUM
16:22:24,7,SLOW,MEDIUM
16:22:24,6,SLOW,MEDIUM
16:22:24,6,SLOW,MEDIUM
16:22:24,6,SLOW,MEDIUM
16:22:24,6,SLOW,MEDIUM
16:22:24,7,SLOW,MEDIUM
16:22:24,6,SLOW,MEDIUM
16:22:24,6,SLOW,MEDIUM
16:22:25,6,SLOW,MEDIUM
16:22:25,6,SLOW,MEDIUM
16:22:25,6,MEDIUM,MEDIUM
16:22:25,6,SLOW,MEDIUM
16:22:25,6,SLOW,MEDIUM
16:22:25,5,SLOW,MEDIUM
16:22:25,7,SLOW,MEDIUM
16:22:25,6,SLOW,MEDIUM
16:22:25,6,SLOW,MEDIUM
16:22:26,6,SLOW,MEDIUM
16:22:26,6,SLOW,MEDIUM
16:22:26,6,SLOW,MEDIUM
16:22:26,6,SLOW,MEDIUM
16:22:26,6,SLOW,MEDIUM
16:22:26,6,SLOW,MEDIUM
16:22:26,8,SLOW,MEDIUM
16:22:26,8,SLOW,MEDIUM
16:22:27,7,SLOW,MEDIUM
16:22:27,7,SLOW,MEDIUM
16:22:27,7,SLOW,MEDIUM
16:22:27,7,SLOW,MEDIUM
16:22:27,7,SLOW,MEDIUM
16:22:27,8,SLOW,MEDIUM
16:22:27,7,SLOW,MEDIUM
16:22:27,8,SLOW,MEDIUM
16:22:27,8,SLOW,MEDIUM
16:22:28,7,SLOW,MEDIUM
16:22:28,7,SLOW,MEDIUM
16:22:28,7,SLOW,MEDIUM
16:22:28,7,SLOW,MEDIUM
16:22:28,7,SLOW,MEDIUM
16:22:28,7,SLOW,MEDIUM
16:22:28,7,SLOW,MEDIUM
16:22:28,7,SLOW,MEDIUM
16:22:29,7,SLOW,MEDIUM
16:22:29,6,SLOW,MEDIUM
16:22:29,7,SLOW,MEDIUM
16:22:29,7,SLOW,MEDIUM
16:22:29,7,SLOW,MEDIUM
16:22:29,7,SLOW,MEDIUM
16:22:29,6,SLOW,MEDIUM
16:22:29,7,SLOW,MEDIUM
16:22:29,7,SLOW,MEDIUM
16:22:30,6,SLOW,MEDIUM
16:22:30,7,SLOW,MEDIUM
16:22:30,7,SLOW,MEDIUM
16:22:30,7,SLOW,MEDIUM
16:22:30,7,SLOW,MEDIUM
16:22:30,7,FAST,MEDIUM
16:22:30,7,SLOW,MEDIUM
16:22:30,8,SLOW,MEDIUM
16:22:30,8,SLOW,MEDIUM
16:22:31,8,SLOW,MEDIUM
16:22:31,9,SLOW,MEDIUM
16:22:31,8,SLOW,MEDIUM
16:22:31,7,SLOW,MEDIUM
16:22:31,6,SLOW,MEDIUM
16:22:31,6,SLOW,MEDIUM
16:22:32,6,SLOW,MEDIUM
16:22:32,6,SLOW,MEDIUM
16:22:32,6,SLOW,MEDIUM
16:22:32,6,SLOW,MEDIUM
16:22:32,6,SLOW,MEDIUM
16:22:32,6,SLOW,MEDIUM
16:22:32,6,SLOW,MEDIUM
16:22:32,6,SLOW,MEDIUM
16:22:33,6,SLOW,MEDIUM
16:22:33,6,SLOW,MEDIUM
16:22:33,6,SLOW,MEDIUM
16:22:33,7,SLOW,MEDIUM
16:22:33,6,SLOW,MEDIUM
16:22:33,6,SLOW,MEDIUM
16:22:33,6,SLOW,MEDIUM
16:22:33,6,SLOW,MEDIUM
16:22:33,6,SLOW,MEDIUM
16:22:34,6,SLOW,MEDIUM
16:22:34,7,SLOW,MEDIUM
16:22:34,8,SLOW,MEDIUM
16:22:34,6,SLOW,MEDIUM
16:22:34,6,SLOW,MEDIUM
16:22:34,6,SLOW,MEDIUM
16:22:34,6,SLOW,MEDIUM
16:22:34,7,SLOW,MEDIUM
16:22:34,6,SLOW,MEDIUM
16:22:35,7,SLOW,MEDIUM
16:22:35,6,SLOW,MEDIUM
16:22:35,7,SLOW,MEDIUM
16:22:35,7,SLOW,MEDIUM
16:22:35,8,SLOW,MEDIUM
16:22:35,7,SLOW,MEDIUM
16:22:35,8,SLOW,MEDIUM
16:22:35,7,SLOW,MEDIUM
16:22:36,8,SLOW,MEDIUM
16:22:36,7,SLOW,MEDIUM
16:22:36,6,SLOW,MEDIUM
16:22:36,5,SLOW,MEDIUM
16:22:36,7,SLOW,MEDIUM
16:22:36,7,FAST,MEDIUM
16:22:36,6,SLOW,MEDIUM
16:22:36,7,SLOW,MEDIUM
16:22:36,7,FAST,MEDIUM
16:22:37,6,SLOW,MEDIUM
16:22:37,6,FAST,MEDIUM
16:22:37,6,MEDIUM,MEDIUM
16:22:37,6,MEDIUM,MEDIUM
16:22:37,6,MEDIUM,MEDIUM
16:22:37,6,MEDIUM,MEDIUM
16:22:37,6,SLOW,MEDIUM
16:22:37,6,SLOW,MEDIUM
16:22:38,6,MEDIUM,MEDIUM
16:22:38,6,SLOW,MEDIUM
16:22:38,7,SLOW,MEDIUM
16:22:38,7,SLOW,MEDIUM
16:22:38,7,SLOW,MEDIUM
16:22:38,6,SLOW,MEDIUM
16:22:38,6,SLOW,MEDIUM
16:22:38,8,SLOW,MEDIUM
16:22:39,7,SLOW,MEDIUM
16:22:39,7,SLOW,MEDIUM
16:22:39,5,SLOW,MEDIUM
16:22:39,6,SLOW,MEDIUM
16:22:39,6,SLOW,MEDIUM
16:22:39,6,SLOW,MEDIUM
16:22:39,6,SLOW,MEDIUM
16:22:39,6,SLOW,MEDIUM
16:22:39,7,SLOW,MEDIUM
16:22:40,6,SLOW,MEDIUM
16:22:40,6,SLOW,MEDIUM
16:22:40,6,SLOW,MEDIUM
16:22:40,6,SLOW,MEDIUM
16:22:41,6,SLOW,MEDIUM
16:22:41,6,SLOW,MEDIUM
16:22:41,6,SLOW,MEDIUM
16:22:41,6,SLOW,MEDIUM
16:22:41,6,SLOW,MEDIUM
16:22:41,6,SLOW,MEDIUM
16:22:42,6,SLOW,MEDIUM
16:22:42,6,SLOW,MEDIUM
16:22:42,6,SLOW,MEDIUM
16:22:42,6,SLOW,MEDIUM
16:22:42,6,SLOW,MEDIUM
16:22:42,6,SLOW,MEDIUM
16:22:42,6,SLOW,MEDIUM
16:22:43,6,SLOW,MEDIUM
16:22:43,6,SLOW,MEDIUM
16:22:43,6,SLOW,MEDIUM
16:22:43,6,SLOW,MEDIUM
16:22:43,6,SLOW,MEDIUM
16:22:43,6,SLOW,MEDIUM
16:22:43,6,SLOW,MEDIUM
16:22:44,6,SLOW,MEDIUM
16:22:44,6,SLOW,MEDIUM
16:22:44,6,SLOW,MEDIUM
16:22:44,6,SLOW,MEDIUM
16:22:44,6,SLOW,MEDIUM
16:22:44,7,SLOW,MEDIUM
16:22:44,7,FAST,MEDIUM
16:22:45,7,SLOW,MEDIUM
16:22:45,7,SLOW,MEDIUM
16:22:45,6,SLOW,MEDIUM
16:22:45,6,SLOW,MEDIUM
16:22:45,6,SLOW,MEDIUM
16:22:45,6,SLOW,MEDIUM
16:22:45,6,SLOW,MEDIUM
16:22:45,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:46,6,SLOW,MEDIUM
16:22:47,6,SLOW,MEDIUM
16:22:47,6,SLOW,MEDIUM
16:22:47,6,SLOW,MEDIUM
16:22:47,6,SLOW,MEDIUM
16:22:47,6,SLOW,MEDIUM
16:22:47,6,SLOW,MEDIUM
16:22:47,6,SLOW,MEDIUM
16:22:48,6,SLOW,MEDIUM
16:22:48,6,SLOW,MEDIUM
16:22:48,6,SLOW,MEDIUM
16:22:48,6,SLOW,MEDIUM
16:22:48,6,SLOW,MEDIUM
16:22:48,6,SLOW,MEDIUM
16:22:49,6,SLOW,MEDIUM
16:22:49,7,SLOW,MEDIUM
16:22:49,7,SLOW,MEDIUM
16:22:49,7,SLOW,MEDIUM
16:22:49,7,SLOW,MEDIUM
16:22:50,7,SLOW,MEDIUM
16:22:50,7,SLOW,MEDIUM
16:22:50,7,SLOW,MEDIUM
16:22:50,7,SLOW,MEDIUM
16:22:50,7,SLOW,MEDIUM
16:22:50,7,SLOW,MEDIUM
16:22:51,7,SLOW,MEDIUM
16:22:51,7,SLOW,MEDIUM
16:22:51,7,SLOW,MEDIUM
16:22:51,7,SLOW,MEDIUM
16:22:51,7,SLOW,MEDIUM
16:22:51,7,SLOW,MEDIUM
16:22:51,7,SLOW,MEDIUM
16:22:52,7,SLOW,MEDIUM
16:22:52,7,SLOW,MEDIUM
16:22:52,7,SLOW,MEDIUM
16:22:52,7,SLOW,MEDIUM
16:22:52,7,SLOW,MEDIUM
16:22:52,7,SLOW,MEDIUM
16:22:52,7,SLOW,MEDIUM
16:22:53,7,SLOW,MEDIUM
16:22:53,7,SLOW,MEDIUM
16:22:53,7,SLOW,MEDIUM
16:22:53,7,SLOW,MEDIUM
16:22:53,7,SLOW,MEDIUM
16:22:53,7,SLOW,MEDIUM
16:22:53,7,SLOW,MEDIUM
16:22:54,7,SLOW,MEDIUM
16:22:54,7,SLOW,MEDIUM
16:22:54,7,SLOW,MEDIUM
16:22:54,7,SLOW,MEDIUM
16:22:54,7,SLOW,MEDIUM
16:22:54,7,SLOW,MEDIUM
16:22:54,7,SLOW,MEDIUM
16:22:54,7,SLOW,MEDIUM
16:22:55,7,SLOW,MEDIUM
16:22:55,7,SLOW,MEDIUM
16:22:55,7,SLOW,MEDIUM
16:22:55,7,SLOW,MEDIUM
16:22:55,7,SLOW,MEDIUM
16:22:55,7,SLOW,MEDIUM
16:22:55,7,SLOW,MEDIUM
16:22:55,7,SLOW,MEDIUM
16:22:56,7,SLOW,MEDIUM
16:22:56,7,SLOW,MEDIUM
16:22:56,9,SLOW,MEDIUM
16:22:56,9,SLOW,MEDIUM
16:22:56,10,SLOW,MEDIUM
16:22:56,9,SLOW,MEDIUM
16:22:56,8,SLOW,MEDIUM
16:22:56,8,SLOW,MEDIUM
16:22:57,8,SLOW,MEDIUM
16:22:57,8,SLOW,MEDIUM
16:22:57,8,SLOW,MEDIUM
16:22:57,8,SLOW,MEDIUM
16:22:57,8,FAST,MEDIUM
16:22:57,8,SLOW,MEDIUM
16:22:57,8,SLOW,MEDIUM
16:22:57,7,SLOW,MEDIUM
16:22:58,7,SLOW,MEDIUM
16:22:58,7,SLOW,MEDIUM
16:22:58,8,SLOW,MEDIUM
16:22:58,8,SLOW,MEDIUM
16:22:58,8,FAST,MEDIUM
16:22:58,8,SLOW,MEDIUM
16:22:58,9,SLOW,MEDIUM
16:22:59,8,SLOW,MEDIUM
16:22:59,7,SLOW,MEDIUM
16:22:59,7,SLOW,MEDIUM
16:22:59,8,SLOW,MEDIUM
16:22:59,7,SLOW,MEDIUM
16:22:59,7,SLOW,MEDIUM
time,vehicles,speed,traffic
16:27:55,6,SLOW,MEDIUM
16:27:55,6,SLOW,MEDIUM
16:27:55,6,SLOW,MEDIUM
16:27:55,6,SLOW,MEDIUM
16:27:55,6,SLOW,MEDIUM
16:27:55,6,SLOW,MEDIUM
16:27:56,6,SLOW,MEDIUM
16:27:56,5,SLOW,MEDIUM
16:27:56,4,SLOW,LOW
16:27:56,5,SLOW,MEDIUM
16:27:56,3,SLOW,LOW
16:27:56,4,SLOW,LOW
16:27:56,5,SLOW,MEDIUM
16:27:56,4,SLOW,LOW
16:27:57,4,SLOW,LOW
16:27:57,4,SLOW,LOW
16:27:57,4,SLOW,LOW
16:27:57,4,SLOW,LOW
16:27:57,4,SLOW,LOW
16:27:57,4,SLOW,LOW
16:27:57,5,SLOW,MEDIUM
16:27:57,4,SLOW,LOW
16:27:57,4,SLOW,LOW
16:27:57,4,SLOW,LOW
16:27:58,4,SLOW,LOW
16:27:58,4,SLOW,LOW
16:27:58,4,SLOW,LOW
16:27:58,4,SLOW,LOW
16:27:58,4,SLOW,LOW
16:27:58,4,SLOW,LOW
16:27:58,5,SLOW,MEDIUM
16:27:58,6,SLOW,MEDIUM
16:27:58,4,SLOW,LOW
16:27:59,4,SLOW,LOW
16:27:59,5,SLOW,MEDIUM
16:27:59,5,SLOW,MEDIUM
16:27:59,5,SLOW,MEDIUM
16:27:59,6,SLOW,MEDIUM
16:27:59,6,SLOW,MEDIUM
16:27:59,6,SLOW,MEDIUM
16:27:59,4,SLOW,LOW
16:27:59,4,SLOW,LOW
16:28:00,4,SLOW,LOW
16:28:00,5,SLOW,MEDIUM
16:28:00,5,SLOW,MEDIUM
16:28:00,4,SLOW,LOW
16:28:00,4,FAST,LOW
16:28:00,5,SLOW,MEDIUM
16:28:00,4,SLOW,LOW
16:28:00,4,FAST,LOW
16:28:00,4,FAST,LOW
16:28:01,4,SLOW,LOW
16:28:01,4,SLOW,LOW
16:28:01,5,SLOW,MEDIUM
16:28:01,5,SLOW,MEDIUM
16:28:01,5,SLOW,MEDIUM
16:28:01,5,SLOW,MEDIUM
16:28:01,5,SLOW,MEDIUM
16:28:01,5,SLOW,MEDIUM
16:28:02,5,SLOW,MEDIUM
16:28:02,5,SLOW,MEDIUM
16:28:02,5,SLOW,MEDIUM
16:28:02,5,SLOW,MEDIUM
16:28:02,5,SLOW,MEDIUM
16:28:02,5,SLOW,MEDIUM
16:28:02,5,SLOW,MEDIUM
16:28:02,5,SLOW,MEDIUM
16:28:02,4,SLOW,LOW
16:28:03,4,SLOW,LOW
